Week,Cut_Off,Row_Index,Item_ID,Qty,Col4,Note,Requested_By,Date_Shipped,Transfer_Reason,Shipment_Status
2/23/26,2/23/26,16,C-70052,2 PALLETS (35cs/plt),,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,17,C-70214,7 CASES,,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,18,A-62030,30 CASES,,,GC,,Repackaging capacity,Not Shipped
2/23/26,2/23/26,19,D-04011,6 PALLETS (25 cs/plt),,URGENT! ,GC,,Shipment delays,Shipped
2/23/26,2/23/26,1,A-61012,3 PALLETS (36cs/plt),,,GC,,Repackaging capacity,Not Shipped
2/23/26,2/23/26,2,D-14206,3 PALLETS (136cs/plt),,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,3,D-13206,2 PALLETS (136cs/plt),,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,4,D-14212,30 CASES,,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,5,D-13212,50 CASES,,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,6,D-15212,50 CASES,,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,7,D-15206,2 PALLETS (136cs/plt),,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,8,D-04011,5 PALLETS (25 cs/plt),,URGENT! ,GC,,Shipment delays,Shipped
2/23/26,2/23/26,9,D-04043,4 PALLETS (25 CS/PALLET),,URGENT! ,GC,,Shipment delays,Shipped
2/23/26,2/23/26,10,GHC poster,1 cs,,to Sun,AWC,,Low replenishment,Shipped
2/23/26,2/23/26,11,C-70050,4 PALLETS (35cs/plt),,URGENT! PO#41839 ARRIVE LIVERMORE 2/24),GC,,Planned transfer (container sharing),Shipped
2/23/26,2/23/26,12,F-04001,2 plts (70cs/plt),10212027,,SYS,,Planned transfer (container sharing),Shipped
2/23/26,2/23/26,13,T-47020,30 cases,,,HL,,Planned transfer (container sharing),Shipped
2/23/26,2/23/26,14,C-70052,2 PALLETS (35cs/plt),,,GC,,Planned transfer (container sharing),Shipped
2/23/26,2/23/26,15,C-70214,7 CASES,,,GC,,Planned transfer (container sharing),Shipped
2/23/26,2/23/26,16,A-62030,30 CASES,,,GC,,Repackaging capacity,Shipped
2/23/26,2/23/26,17,#7550,"1 plt, PKG Materials*",,URGENT,RTC,,Low replenishment,Shipped
2/23/26,2/23/26,18,J-42300,25 CASES,,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,19,J-42301,25 CASES,,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,20,J-42302,25 CASES,,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,21,J-42303,25 CASES,,,GC,,Planned transfer (container sharing),Not Shipped
2/23/26,2/23/26,22,J-42304,25 CASES,,,GC,,Planned transfer (container sharing),Not Shipped
3/2/26,3/2/26,1,A-61109,50 Cases,,Urgent,VL,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,2,D-03054,3plts (396cs),6010002,,JD,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,3,D-03055N,2plts(264cs),5110545,Urgent,JD,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,4,A-61012,3 PALLETS (36cs/plt),,,GC,,Repackaging capacity,Shipped
3/2/26,3/2/26,5,D-14206,3 PALLETS (136cs/plt),,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,6,D-13206,2 PALLETS (136cs/plt),,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,7,D-14212,30 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,8,D-13212,50 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,9,D-15212,50 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,10,D-15206,2 PALLETS (136cs/plt),,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,11,J-42300,25 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,12,J-42301,25 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,13,J-42302,25 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,14,J-42303,25 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,15,J-42304,25 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,16,A-61243,4plts (24cs/plt)*,"5100497, exp 10/31/2030",URGENT,SYS,,Repackaging capacity,Shipped
3/2/26,3/2/26,17,D-02007,40 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,18,D-02030,20 CASES,,,GC,,Repackaging capacity,Shipped
3/2/26,3/2/26,19,C-70530,20 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,20,S-06011,30 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,21,S-06021,25 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,22,S-06031,20 CASES,,,GC,,Planned transfer (container sharing),Shipped
3/2/26,3/2/26,23,D-19206,12 PALLETS (136 CASES/PALLET),,,GC,,Planned transfer (container sharing),Partial
3/2/26,3/2/26,24,D-18206,12 PALLETS (136 CASES/PALLET),,,GC,,Planned transfer (container sharing),Partial
3/9/26,3/9/26,1,D-19206,1 PALLETS (136 CASES/PALLET),,fr wk 3/2,GC,,Planned transfer (container sharing),Shipped
3/9/26,3/9/26,2,D-18206,1 PALLETS (136 CASES/PALLET),,fr wk 3/2,GC,,Planned transfer (container sharing),Shipped
3/9/26,3/9/26,3,F-04135,200 cases (4 plt?),PO# 41793 ,Urgent,VL,,Planned transfer (container sharing),Shipped
3/9/26,3/9/26,4,D-03060,125cs (1plt),lot#6020068,Urgent,JD,,Planned transfer (container sharing),Shipped
3/9/26,3/9/26,5,D-04038B,"2 CASES (1,000 EACH/CASE)",,GHC SAMPLES-> WINSON & POPLA,GC,,Other (State reason),Shipped
3/9/26,3/9/26,6,D-04039B,"2 CASES (1,000 EACH/CASE)",,GHC SAMPLES-> WINSON & POPLA,GC,,Other (State reason),Shipped
3/9/26,3/9/26,7,A-61218,15 cases,#39517-25,Urgent,RTC,,Low replenishment,Shipped
3/9/26,3/9/26,8,D-04032,2 PALLETS (36 CASES/PALLET),,,,,,
3/9/26,3/9/26,9,D-04037,3 PALLETS   (36 CASES/PALLET),,URGENT! ,GC,,Planned transfer (container sharing),Shipped
3/9/26,3/9/26,10,D-04011,3 PALLETS (25 CASES/PALLET),,URGENT! POPLA CONTAINER DELAY,GC,,Shipment delays,Shipped
3/9/26,3/9/26,11,C-70121,2 PALLETS (45 CASES/PALLET),,URGENT! PO#41931 (3/4 ARRIVED SF),GC,,Planned transfer (container sharing),Shipped
3/9/26,3/9/26,12,C-70126,50 cases ,,,HL,,Planned transfer (container sharing),Shipped
3/9/26,3/9/26,13,F-04001,2 PLT (70 Case/ plt),,Urgent,VL,,Low replenishment,Shipped
3/16/26,3/16/26,1,POP carpet,1 roll,,to Winson,PKT,,Other (State reason),
3/23/26,3/23/26,1,POP carpet,1 roll,,to Winson,PKT,,Other (State reason),Shipped
3/23/26,3/23/26,2,#7580,"1 plt*, AG & Pkg Materials",,,Wai Wai,,Other (State reason),Shipped
3/23/26,3/23/26,3,T-42101,200 Cases,,,FG,,Planned transfer (container sharing),Shipped
3/23/26,3/23/26,4,C-70126,200 cases*,,Urgent,HL,,Low replenishment,Shipped
3/23/26,3/23/26,5,D-04024,15 CASES,,URGENT,GC,,Planned transfer (container sharing),Shipped
3/23/26,3/23/26,6,D-04032,1 PALLET (27cs/plt),,URGENT,GC,,Shipment delays,Shipped
3/23/26,3/23/26,7,A-61030,70 CASES,,URGENT,GC,,Repackaging capacity,Shipped
3/30/26,3/30/26,1,D-14206,1 PALLET (136cs/plt),,,GC,,Planned transfer (container sharing),Shipped
3/30/26,3/30/26,2,T-47020,40 cases,,,HL,,Low replenishment,Shipped
3/30/26,3/30/26,3,Herbal Soup Shelf talker,1 envelope,,to Sun,AWC,,Other (State reason),Shipped
3/30/26,3/30/26,4,D-03071,1plt (132 cs/plt),,,JD,,Planned transfer (container sharing),Shipped
3/30/26,3/30/26,5,D-04024,1 PALLET  (36 CASES/PALLET),,,GC,,Planned transfer (container sharing),Shipped
3/30/26,3/30/26,6,D-04037,2 PALLETS  (36 CASES/PALLET),,,GC,,Shipment delays,Shipped
3/30/26,3/30/26,7,M-94306,50 CASES,,,GC,,Shipment delays,Shipped
3/30/26,3/30/26,8,F-96104,15 Cases,,Urgent,VL,,Sales Order Fulfillment,Shipped
3/30/26,3/30/26,9,F-96102,5 Cases,,Urgent,VL,,Sales Order Fulfillment,Shipped
3/30/26,3/30/26,10,F-96103,25 cases,,Urgent,VL,,Sales Order Fulfillment,Shipped
3/30/26,3/30/26,11,F-96106,25 cases,,Urgent,VL,,Sales Order Fulfillment,Shipped
3/30/26,3/30/26,1,D-03057,2plts(264cs),6010003,Urgent,JD,,Planned transfer (container sharing),Shipped
3/30/26,3/30/26,2,D-03061,132cs,6020101,Urgent,JD,,Planned transfer (container sharing),Shipped
3/30/26,3/30/26,3,D-03064,50cs,5010041,Urgent,JD,,Planned transfer (container sharing),Shipped
3/30/26,3/30/26,4,T#7602,AG Tea PKG Materials,,URGENT,RTC,,Repackaging capacity,Shipped
3/30/26,3/30/26,5,KLO promo poster,1 cs,,to Sun,AWC,,Other (State reason),Shipped
4/6/26,4/6/26,1,A-61109,15 Cases,,,VL,,Planned transfer (container sharing),Shipped
4/6/26,4/6/26,2,J-72404,5 cases,,,VL,,Planned transfer (container sharing),Shipped
4/6/26,4/6/26,3,F-04070,10plts (128cs/plt)*,11182027,can split,SYS,,Planned transfer (container sharing),Shipped
4/6/26,4/6/26,4,GC No.1 Poster,1 cs,,to Sun,AWC,,Other (State reason),Shipped
4/6/26,4/6/26,5,D-02007,30 CASES,,,GC,,Planned transfer (container sharing),Shipped
4/6/26,4/6/26,6,A-61030,40 CASES,,,GC,,Repackaging capacity,Shipped
4/6/26,4/6/26,7,D-04037,3 PALLETS  ( 36 CASES/PALLET),,URGENT! ,GC,,Shipment delays,Shipped
4/6/26,4/6/26,8,#7621,11 plts,,AG & Pkg Materials,Wai Wai,,Other (State reason),Shipped
4/6/26,4/6/26,9,#7622,20 cs,,AG,Wai Wai,,Other (State reason),Shipped
4/6/26,4/6/26,10,#7630,42 cs,,,Wai Wai,,Other (State reason),Shipped
4/13/26,4/13/26,1,#7630,42 cs,,,Wai Wai,,Other (State reason),
4/13/26,4/13/26,2,F-04130,8 pallets (50cs/plt),,Urgent,SYS,,Planned transfer (container sharing),
4/13/26,4/13/26,3,Yellow Tape,6 Rolls,,to Ivy,LY,,Low replenishment,
4/13/26,4/13/26,4,D-04037,2 PALLETS  (36 CASES/PALLET),,,GC,,Shipment delays,
4/13/26,4/13/26,5,D-41986,6 CASES,,,GC,,Shipment delays,
4/13/26,4/13/26,6,D-02060,10 CASES,,,GC,,Repackaging capacity,
4/13/26,4/13/26,7,C-70113,8 CASES,,,GC,,Planned transfer (container sharing),
4/13/26,4/13/26,8,C-70052,1 PALLET (35cs/plt),,,GC,,Planned transfer (container sharing),
4/13/26,4/13/26,9,C-70050,2 PALLETS ( 28 cs/plt),,L009C0,GC,,Planned transfer (container sharing),
4/13/26,4/13/26,10,D-60023,2 CASES,,,GC,,Repackaging capacity,
4/13/26,4/13/26,11,D-60021,4 CASES,,,GC,,Repackaging capacity,
4/13/26,4/13/26,12,D-60013,10 CASES,,,GC,,Repackaging capacity,
4/20/26,4/20/26,1,,,,,,,,
4/20/26,4/20/26,2,,,,,,,,
4/20/26,4/20/26,3,,,,,,,,
4/20/26,4/20/26,4,,,,,,,,
4/20/26,4/20/26,5,,,,,,,,
4/20/26,4/20/26,6,,,,,,,,
4/20/26,4/20/26,7,,,,,,,,
4/20/26,4/20/26,8,,,,,,,,
4/20/26,4/20/26,9,,,,,,,,
4/20/26,4/20/26,10,,,,,,,,
4/20/26,4/20/26,11,,,,,,,,
4/20/26,4/20/26,12,,,,,,,,
4/20/26,4/20/26,13,,,,,,,,
4/20/26,4/20/26,14,,,,,,,,
4/20/26,4/20/26,15,,,,,,,,
4/20/26,4/20/26,16,,,,,,,,
4/20/26,4/20/26,17,,,,,,,,
4/20/26,4/20/26,18,,,,,,,,
4/20/26,4/20/26,19,,,,,,,,
4/20/26,4/20/26,20,,,,,,,,
4/20/26,4/20/26,21,,,,,,,,
4/20/26,4/20/26,22,,,,,,,,
4/20/26,4/20/26,23,,,,,,,,
4/20/26,4/20/26,24,,,,,,,,
4/20/26,4/20/26,25,,,,,,,,
